"X01" "X02" "X03" "X04" "X05" "X06" "X07" "X08" "X09" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33"
0 6.73 0.005166029 0.041665637 0.012065112 4.97e-05 -0.019175862 3.9182 0.510417827 3.10844362769056 0.0041829110464184 -0.041 6.58 0.006797065 0.02845654 0.011465386 4.81e-05 -0.018811059 4.142 0.1818126438 3.32069423813619 0.0048467015633768 -0.021 6.73 0.007478082 0.060377992 -0.00251113 0.022699793 -0.012660961 4.142 -0.0017360342499999 3.59959397204654 0.0076205920265408
-0.041 6.58 0.006797065 0.02845654 0.011465386 4.81e-05 -0.018811059 4.142 0.1818126438 3.32069423813619 0.0048467015633768 -0.021 6.73 0.007478082 0.060377992 -0.00251113 0.022699793 -0.012660961 4.142 -0.0017360342499999 3.59959397204654 0.0076205920265408 -0.147 7.22 0.003931774 -0.033022596 -0.017524082 0.022195929 -0.012676638 4.142 0.28471788925 3.60923029029496 -0.0047192798685138
-0.021 6.73 0.007478082 0.060377992 -0.00251113 0.022699793 -0.012660961 4.142 -0.0017360342499999 3.59959397204654 0.0076205920265408 -0.147 7.22 0.003931774 -0.033022596 -0.017524082 0.022195929 -0.012676638 4.142 0.28471788925 3.60923029029496 -0.0047192798685138 0 7.29 0.013233495 -0.128746588 -0.00419581 0.021020808 -0.012286161 3.6195 0.8852438986 3.75233064014917 -0.000611295399227441
-0.147 7.22 0.003931774 -0.033022596 -0.017524082 0.022195929 -0.012676638 4.142 0.28471788925 3.60923029029496 -0.0047192798685138 0 7.29 0.013233495 -0.128746588 -0.00419581 0.021020808 -0.012286161 3.6195 0.8852438986 3.75233064014917 -0.000611295399227441 -0.085 6.69 0.004865946 -0.134245423 -0.028671553 -0.016307922 -0.068730335 3.6195 1.125957984 3.76308646762311 0.0011769766642415
0 7.29 0.013233495 -0.128746588 -0.00419581 0.021020808 -0.012286161 3.6195 0.8852438986 3.75233064014917 -0.000611295399227441 -0.085 6.69 0.004865946 -0.134245423 -0.028671553 -0.016307922 -0.068730335 3.6195 1.125957984 3.76308646762311 0.0011769766642415 -0.18 6.77 0.005592547 -0.016461277 -0.024085826 -0.01603919 -0.071178153 3.6195 0.94356781425 3.81212367621149 0.0076167665876001
-0.085 6.69 0.004865946 -0.134245423 -0.028671553 -0.016307922 -0.068730335 3.6195 1.125957984 3.76308646762311 0.0011769766642415 -0.18 6.77 0.005592547 -0.016461277 -0.024085826 -0.01603919 -0.071178153 3.6195 0.94356781425 3.81212367621149 0.0076167665876001 0 6.83 -0.000197008 0.038661987 -0.009774281 -0.016848602 -0.078917162 3.761 0.5398840446 3.72682776428874 0.0085390361482717
-0.18 6.77 0.005592547 -0.016461277 -0.024085826 -0.01603919 -0.071178153 3.6195 0.94356781425 3.81212367621149 0.0076167665876001 0 6.83 -0.000197008 0.038661987 -0.009774281 -0.016848602 -0.078917162 3.761 0.5398840446 3.72682776428874 0.0085390361482717 -0.224 6.58 0.004999271 0.029888186 0.003227411 0.008083872 -0.06541292 3.761 0.19622792625 3.51793532529381 0.000934413167569925
0 6.83 -0.000197008 0.038661987 -0.009774281 -0.016848602 -0.078917162 3.761 0.5398840446 3.72682776428874 0.0085390361482717 -0.224 6.58 0.004999271 0.029888186 0.003227411 0.008083872 -0.06541292 3.761 0.19622792625 3.51793532529381 0.000934413167569925 0.018 6.58 0.002464822 0.029020746 -0.016242236 0.007503625 -0.064913282 3.761 0.11162586775 3.59865170260851 0.0086352498326549
-0.224 6.58 0.004999271 0.029888186 0.003227411 0.008083872 -0.06541292 3.761 0.19622792625 3.51793532529381 0.000934413167569925 0.018 6.58 0.002464822 0.029020746 -0.016242236 0.007503625 -0.064913282 3.761 0.11162586775 3.59865170260851 0.0086352498326549 0 6.87 0.005784379 -0.011735891 -0.010891698 0.007959338 -0.073572498 3.9435 0.2006050692 3.71501078059113 -0.0041090500973459
0.018 6.58 0.002464822 0.029020746 -0.016242236 0.007503625 -0.064913282 3.761 0.11162586775 3.59865170260851 0.0086352498326549 0 6.87 0.005784379 -0.011735891 -0.010891698 0.007959338 -0.073572498 3.9435 0.2006050692 3.71501078059113 -0.0041090500973459 0.188 7.09 -0.002018273 -0.025063969 0.000636497 0.001829793 0.012656334 3.9435 0.2495145375 3.7531879258498 0.0064652306533967
0 6.87 0.005784379 -0.011735891 -0.010891698 0.007959338 -0.073572498 3.9435 0.2006050692 3.71501078059113 -0.0041090500973459 0.188 7.09 -0.002018273 -0.025063969 0.000636497 0.001829793 0.012656334 3.9435 0.2495145375 3.7531879258498 0.0064652306533967 0.308 7.51 0.002896927 0.055443203 0.014528712 0.001887275 0.012864229 3.9435 0.27075312975 3.80159648091618 0.0032718159202831
0.188 7.09 -0.002018273 -0.025063969 0.000636497 0.001829793 0.012656334 3.9435 0.2495145375 3.7531879258498 0.0064652306533967 0.308 7.51 0.002896927 0.055443203 0.014528712 0.001887275 0.012864229 3.9435 0.27075312975 3.80159648091618 0.0032718159202831 0 7.75 0.000146911 -0.005928139 0.025753559 0.001823011 0.01224314 4.1838 0.378283437 4.06522520477461 0.0024085844794914
0.308 7.51 0.002896927 0.055443203 0.014528712 0.001887275 0.012864229 3.9435 0.27075312975 3.80159648091618 0.0032718159202831 0 7.75 0.000146911 -0.005928139 0.025753559 0.001823011 0.01224314 4.1838 0.378283437 4.06522520477461 0.0024085844794914 -0.182 8.01 0.005001679 -0.020270964 0.009610195 0.005128843 0.005643098 4.1838 0.41587915575 3.96254145312027 0.004560389317294
0 7.75 0.000146911 -0.005928139 0.025753559 0.001823011 0.01224314 4.1838 0.378283437 4.06522520477461 0.0024085844794914 -0.182 8.01 0.005001679 -0.020270964 0.009610195 0.005128843 0.005643098 4.1838 0.41587915575 3.96254145312027 0.004560389317294 -0.067 8.19 -0.003129633 0.016174887 0.003987198 0.005102673 0.005561492 4.1838 0.3033440656 4.118232521455 -0.0027904966875946
-0.182 8.01 0.005001679 -0.020270964 0.009610195 0.005128843 0.005643098 4.1838 0.41587915575 3.96254145312027 0.004560389317294 -0.067 8.19 -0.003129633 0.016174887 0.003987198 0.005102673 0.005561492 4.1838 0.3033440656 4.118232521455 -0.0027904966875946 0 8.3 0.004301536 0.034473527 -0.024412295 0.004913402 0.005305657 4.3689 0.2037452035 4.12766754024709 0.0081533711811099
-0.067 8.19 -0.003129633 0.016174887 0.003987198 0.005102673 0.005561492 4.1838 0.3033440656 4.118232521455 -0.0027904966875946 0 8.3 0.004301536 0.034473527 -0.024412295 0.004913402 0.005305657 4.3689 0.2037452035 4.12766754024709 0.0081533711811099 -0.009 8.35 0.002415756 -0.023341687 -0.02603727 0.01137192 -0.045952989 4.3689 0.15958097 4.17219409203864 0.0025303055271757
0 8.3 0.004301536 0.034473527 -0.024412295 0.004913402 0.005305657 4.3689 0.2037452035 4.12766754024709 0.0081533711811099 -0.009 8.35 0.002415756 -0.023341687 -0.02603727 0.01137192 -0.045952989 4.3689 0.15958097 4.17219409203864 0.0025303055271757 0.446 8.76 0.004519309 0.020092 -0.004958373 0.010883307 -0.046300597 4.3689 0.1413432146 4.30436404326744 0.0054282401081615
-0.009 8.35 0.002415756 -0.023341687 -0.02603727 0.01137192 -0.045952989 4.3689 0.15958097 4.17219409203864 0.0025303055271757 0.446 8.76 0.004519309 0.020092 -0.004958373 0.010883307 -0.046300597 4.3689 0.1413432146 4.30436404326744 0.0054282401081615 0 9.12 0.002945349 0.031680884 0.018186912 0.011123017 -0.04983202 4.5564 0.15740990075 4.43449505833395 0.0017814412918726
0.446 8.76 0.004519309 0.020092 -0.004958373 0.010883307 -0.046300597 4.3689 0.1413432146 4.30436404326744 0.0054282401081615 0 9.12 0.002945349 0.031680884 0.018186912 0.011123017 -0.04983202 4.5564 0.15740990075 4.43449505833395 0.0017814412918726 0.297 9.36 -0.004434997 0.029688062 0.004869227 -0.003337458 -0.083371181 4.5564 0.30519662825 4.62640053424352 -0.0021037273772748
0 9.12 0.002945349 0.031680884 0.018186912 0.011123017 -0.04983202 4.5564 0.15740990075 4.43449505833395 0.0017814412918726 0.297 9.36 -0.004434997 0.029688062 0.004869227 -0.003337458 -0.083371181 4.5564 0.30519662825 4.62640053424352 -0.0021037273772748 0.061 9.85 0.002497608 -0.004431574 0.011762657 -0.003024082 -0.081743198 4.5564 0.610603663 4.65679477936147 -0.000644883943243357
0.297 9.36 -0.004434997 0.029688062 0.004869227 -0.003337458 -0.083371181 4.5564 0.30519662825 4.62640053424352 -0.0021037273772748 0.061 9.85 0.002497608 -0.004431574 0.011762657 -0.003024082 -0.081743198 4.5564 0.610603663 4.65679477936147 -0.000644883943243357 0 9.84 -0.000149681 0.032271708 0.000492247 -0.003358793 -0.098068524 4.5777 0.678537961 4.84399146368386 0.0059173038898161
0.061 9.85 0.002497608 -0.004431574 0.011762657 -0.003024082 -0.081743198 4.5564 0.610603663 4.65679477936147 -0.000644883943243357 0 9.84 -0.000149681 0.032271708 0.000492247 -0.003358793 -0.098068524 4.5777 0.678537961 4.84399146368386 0.0059173038898161 0.153 9.81 -0.005701295 0.037654562 0.02310695 -0.002964187 -0.034782009 4.5777 0.4488316695 4.92167149723006 -0.0011763826524808
0 9.84 -0.000149681 0.032271708 0.000492247 -0.003358793 -0.098068524 4.5777 0.678537961 4.84399146368386 0.0059173038898161 0.153 9.81 -0.005701295 0.037654562 0.02310695 -0.002964187 -0.034782009 4.5777 0.4488316695 4.92167149723006 -0.0011763826524808 0 9.53 -7.61e-05 0.030742697 0.018698812 -0.003072252 -0.037052592 4.5777 0.2772077472 4.70536660212619 0.0019669894309135
0.153 9.81 -0.005701295 0.037654562 0.02310695 -0.002964187 -0.034782009 4.5777 0.4488316695 4.92167149723006 -0.0011763826524808 0 9.53 -7.61e-05 0.030742697 0.018698812 -0.003072252 -0.037052592 4.5777 0.2772077472 4.70536660212619 0.0019669894309135 0.075 9.24 -0.00969396 0.025016558 -0.020985628 -0.002982161 -0.037053541 4.3205 0.222560526 4.44812041009235 0.0029645449597532
0 9.53 -7.61e-05 0.030742697 0.018698812 -0.003072252 -0.037052592 4.5777 0.2772077472 4.70536660212619 0.0019669894309135 0.075 9.24 -0.00969396 0.025016558 -0.020985628 -0.002982161 -0.037053541 4.3205 0.222560526 4.44812041009235 0.0029645449597532 -0.139 8.99 0.00975062 0.043337659 0.003968498 -0.002502705 0.014775798 4.3205 0.2085001175 4.15224286361577 0.009558701508777
0.075 9.24 -0.00969396 0.025016558 -0.020985628 -0.002982161 -0.037053541 4.3205 0.222560526 4.44812041009235 0.0029645449597532 -0.139 8.99 0.00975062 0.043337659 0.003968498 -0.002502705 0.014775798 4.3205 0.2085001175 4.15224286361577 0.009558701508777 0 9.02 -0.003138967 0.002017582 0.009555734 -0.002508984 0.014541349 4.3205 0.3249004374 3.87778659548372 -0.0018790846577627
-0.139 8.99 0.00975062 0.043337659 0.003968498 -0.002502705 0.014775798 4.3205 0.2085001175 4.15224286361577 0.009558701508777 0 9.02 -0.003138967 0.002017582 0.009555734 -0.002508984 0.014541349 4.3205 0.3249004374 3.87778659548372 -0.0018790846577627 -0.087 8.84 -0.001348758 0.000287894 -0.017387572 -0.002434058 0.013852496 3.9844 0.34439480425 3.94426966292136 -0.000676489889021248
0 9.02 -0.003138967 0.002017582 0.009555734 -0.002508984 0.014541349 4.3205 0.3249004374 3.87778659548372 -0.0018790846577627 -0.087 8.84 -0.001348758 0.000287894 -0.017387572 -0.002434058 0.013852496 3.9844 0.34439480425 3.94426966292136 -0.000676489889021248 0.108 8.55 0.003373352 -0.020943174 0.003863339 0.003340612 -0.028875239 3.9844 0.17017664075 3.92976288696776 0.000486273358631273
-0.087 8.84 -0.001348758 0.000287894 -0.017387572 -0.002434058 0.013852496 3.9844 0.34439480425 3.94426966292136 -0.000676489889021248 0.108 8.55 0.003373352 -0.020943174 0.003863339 0.003340612 -0.028875239 3.9844 0.17017664075 3.92976288696776 0.000486273358631273 -0.067 8.45 0.005469228 0.024391453 -0.014198406 0.00322226 -0.028567645 3.9844 0.0317258148 3.90680875411245 0.0082516360934286
0.108 8.55 0.003373352 -0.020943174 0.003863339 0.003340612 -0.028875239 3.9844 0.17017664075 3.92976288696776 0.000486273358631273 -0.067 8.45 0.005469228 0.024391453 -0.014198406 0.00322226 -0.028567645 3.9844 0.0317258148 3.90680875411245 0.0082516360934286 0 8.23 -0.005070633 -0.025067755 -0.005023597 0.003318796 -0.030170195 4.0217 0.0471829385 4.1590322867562 0.0049769032697528
-0.067 8.45 0.005469228 0.024391453 -0.014198406 0.00322226 -0.028567645 3.9844 0.0317258148 3.90680875411245 0.0082516360934286 0 8.23 -0.005070633 -0.025067755 -0.005023597 0.003318796 -0.030170195 4.0217 0.0471829385 4.1590322867562 0.0049769032697528 0.313 8.24 0.009040641 -0.028402017 0.001350273 0.000107453 -0.051743957 4.0217 0.0556000835 4.27112513740648 -0.00506076071215
0 8.23 -0.005070633 -0.025067755 -0.005023597 0.003318796 -0.030170195 4.0217 0.0471829385 4.1590322867562 0.0049769032697528 0.313 8.24 0.009040641 -0.028402017 0.001350273 0.000107453 -0.051743957 4.0217 0.0556000835 4.27112513740648 -0.00506076071215 -0.094 8.28 0.004969203 0.023950555 0.018233154 9.7e-05 -0.049169771 4.0217 0.0524012572 4.27647848512682 0.0033697196928819
0.313 8.24 0.009040641 -0.028402017 0.001350273 0.000107453 -0.051743957 4.0217 0.0556000835 4.27112513740648 -0.00506076071215 -0.094 8.28 0.004969203 0.023950555 0.018233154 9.7e-05 -0.049169771 4.0217 0.0524012572 4.27647848512682 0.0033697196928819 0 8.26 -0.00262325 -0.000827619 -0.002532716 0.000107431 -0.057117343 3.8168 0.10211069075 3.80424292407306 0.0018996133424771
-0.094 8.28 0.004969203 0.023950555 0.018233154 9.7e-05 -0.049169771 4.0217 0.0524012572 4.27647848512682 0.0033697196928819 0 8.26 -0.00262325 -0.000827619 -0.002532716 0.000107431 -0.057117343 3.8168 0.10211069075 3.80424292407306 0.0018996133424771 0.044 8.18 0.003036903 0.035068887 -0.013617232 -0.006411348 -0.048218687 3.8168 0.04509188875 3.65928282951902 -0.000709323460362565
0 8.26 -0.00262325 -0.000827619 -0.002532716 0.000107431 -0.057117343 3.8168 0.10211069075 3.80424292407306 0.0018996133424771 0.044 8.18 0.003036903 0.035068887 -0.013617232 -0.006411348 -0.048218687 3.8168 0.04509188875 3.65928282951902 -0.000709323460362565 0 8.29 0.003385835 0.028539593 0.005615249 -0.006668528 -0.052326882 3.8168 -0.1161084068 3.89030389728202 0.0031671971799687
0.044 8.18 0.003036903 0.035068887 -0.013617232 -0.006411348 -0.048218687 3.8168 0.04509188875 3.65928282951902 -0.000709323460362565 0 8.29 0.003385835 0.028539593 0.005615249 -0.006668528 -0.052326882 3.8168 -0.1161084068 3.89030389728202 0.0031671971799687 -0.066 8.15 -0.001748873 -0.000999417 -0.02028966 -0.006496033 -0.053411172 4.384 -0.12166863775 3.89843192537287 0.0020367029090886
0 8.29 0.003385835 0.028539593 0.005615249 -0.006668528 -0.052326882 3.8168 -0.1161084068 3.89030389728202 0.0031671971799687 -0.066 8.15 -0.001748873 -0.000999417 -0.02028966 -0.006496033 -0.053411172 4.384 -0.12166863775 3.89843192537287 0.0020367029090886 0.15 8.13 0.00348675 -0.084824558 -0.016154631 -0.019029761 -0.179220784 4.384 0.0717232828 4.5766192183204 0.000311374513398466
-0.066 8.15 -0.001748873 -0.000999417 -0.02028966 -0.006496033 -0.053411172 4.384 -0.12166863775 3.89843192537287 0.0020367029090886 0.15 8.13 0.00348675 -0.084824558 -0.016154631 -0.019029761 -0.179220784 4.384 0.0717232828 4.5766192183204 0.000311374513398466 0 8.2 7.63e-05 -0.047489423 -0.01155495 -0.019398929 -0.219702385 4.384 0.3053716545 4.98489425981874 -0.000477480572498745
0.15 8.13 0.00348675 -0.084824558 -0.016154631 -0.019029761 -0.179220784 4.384 0.0717232828 4.5766192183204 0.000311374513398466 0 8.2 7.63e-05 -0.047489423 -0.01155495 -0.019398929 -0.219702385 4.384 0.3053716545 4.98489425981874 -0.000477480572498745 -0.119 8.11 -0.005859653 -0.026634829 -0.025612576 -0.019138407 -0.27413954 4.2649 0.43387501275 5.17476953942475 -0.0056014389485898
0 8.2 7.63e-05 -0.047489423 -0.01155495 -0.019398929 -0.219702385 4.384 0.3053716545 4.98489425981874 -0.000477480572498745 -0.119 8.11 -0.005859653 -0.026634829 -0.025612576 -0.019138407 -0.27413954 4.2649 0.43387501275 5.17476953942475 -0.0056014389485898 -0.018 7.81 -0.012797144 0.0262543 -0.006441034 -0.011275345 -0.188417995 4.2649 0.454147942 5.07895418068858 -0.000919213719225542
-0.119 8.11 -0.005859653 -0.026634829 -0.025612576 -0.019138407 -0.27413954 4.2649 0.43387501275 5.17476953942475 -0.0056014389485898 -0.018 7.81 -0.012797144 0.0262543 -0.006441034 -0.011275345 -0.188417995 4.2649 0.454147942 5.07895418068858 -0.000919213719225542 -0.159 7.31 -0.007366597 0.041804733 0.009972527 -0.011034023 -0.225371548 4.2649 0.498852851 4.87326415776161 -0.0036643500144921
-0.018 7.81 -0.012797144 0.0262543 -0.006441034 -0.011275345 -0.188417995 4.2649 0.454147942 5.07895418068858 -0.000919213719225542 -0.159 7.31 -0.007366597 0.041804733 0.009972527 -0.011034023 -0.225371548 4.2649 0.498852851 4.87326415776161 -0.0036643500144921 0 6.91 -0.003261191 -0.009965844 -0.004842624 -0.01153119 -0.301576693 3.4944 0.45843560975 4.48141000461122 -0.009040109610352
-0.159 7.31 -0.007366597 0.041804733 0.009972527 -0.011034023 -0.225371548 4.2649 0.498852851 4.87326415776161 -0.0036643500144921 0 6.91 -0.003261191 -0.009965844 -0.004842624 -0.01153119 -0.301576693 3.4944 0.45843560975 4.48141000461122 -0.009040109610352 -0.251 6.25 -0.007415936 0.107030447 -0.014537061 -1.18e-06 -0.462154092 3.4944 0.2081309325 4.07576813861352 0.0061620470583942
0 6.91 -0.003261191 -0.009965844 -0.004842624 -0.01153119 -0.301576693 3.4944 0.45843560975 4.48141000461122 -0.009040109610352 -0.251 6.25 -0.007415936 0.107030447 -0.014537061 -1.18e-06 -0.462154092 3.4944 0.2081309325 4.07576813861352 0.0061620470583942 0.227 6.12 -0.005771039 0.027284073 0.03710904 -1.07e-06 -0.772166787 3.4944 -0.066057969 3.70640150424337 0.0116916364478862
-0.251 6.25 -0.007415936 0.107030447 -0.014537061 -1.18e-06 -0.462154092 3.4944 0.2081309325 4.07576813861352 0.0061620470583942 0.227 6.12 -0.005771039 0.027284073 0.03710904 -1.07e-06 -0.772166787 3.4944 -0.066057969 3.70640150424337 0.0116916364478862 0 5.91 0.002635144 0.019682533 0.012365509 -1.18e-06 -3.733270923 3.3824 -0.2126324685 3.67665703128963 -0.0033116406209265
0.227 6.12 -0.005771039 0.027284073 0.03710904 -1.07e-06 -0.772166787 3.4944 -0.066057969 3.70640150424337 0.0116916364478862 0 5.91 0.002635144 0.019682533 0.012365509 -1.18e-06 -3.733270923 3.3824 -0.2126324685 3.67665703128963 -0.0033116406209265 0.262 5.78 0.009370151 -0.004461052 0.002277905 0.006506121 -0.319929342 3.3824 -0.2468887408 3.87249114521842 0.0025419857835116
0 5.91 0.002635144 0.019682533 0.012365509 -1.18e-06 -3.733270923 3.3824 -0.2126324685 3.67665703128963 -0.0033116406209265 0.262 5.78 0.009370151 -0.004461052 0.002277905 0.006506121 -0.319929342 3.3824 -0.2468887408 3.87249114521842 0.0025419857835116 0 5.9 0.008070413 0.000793357 0.016672276 0.006678816 -0.484475431 3.3824 -0.2510215005 3.59013970983342 0.000166462057439087
0.262 5.78 0.009370151 -0.004461052 0.002277905 0.006506121 -0.319929342 3.3824 -0.2468887408 3.87249114521842 0.0025419857835116 0 5.9 0.008070413 0.000793357 0.016672276 0.006678816 -0.484475431 3.3824 -0.2510215005 3.59013970983342 0.000166462057439087 -0.077 5.82 0.002796692 0.005115236 -0.003362185 0.006421174 -0.906391185 3.3528 -0.358353616 3.49754602254644 0.0048567965955799
0 5.9 0.008070413 0.000793357 0.016672276 0.006678816 -0.484475431 3.3824 -0.2510215005 3.59013970983342 0.000166462057439087 -0.077 5.82 0.002796692 0.005115236 -0.003362185 0.006421174 -0.906391185 3.3528 -0.358353616 3.49754602254644 0.0048567965955799 0.14 5.66 -1.13e-05 0.02383076 -0.010280933 0.01187742 0.998802183 3.3528 -0.5059540108 3.05344781682642 -0.0015126244841816
-0.077 5.82 0.002796692 0.005115236 -0.003362185 0.006421174 -0.906391185 3.3528 -0.358353616 3.49754602254644 0.0048567965955799 0.14 5.66 -1.13e-05 0.02383076 -0.010280933 0.01187742 0.998802183 3.3528 -0.5059540108 3.05344781682642 -0.0015126244841816 0 5.45 0.007901659 -0.005665738 -0.011534446 0.011738002 0.498529376 3.3528 -0.5572242705 2.77681303233275 0.000476827242088973
0.14 5.66 -1.13e-05 0.02383076 -0.010280933 0.01187742 0.998802183 3.3528 -0.5059540108 3.05344781682642 -0.0015126244841816 0 5.45 0.007901659 -0.005665738 -0.011534446 0.011738002 0.498529376 3.3528 -0.5572242705 2.77681303233275 0.000476827242088973 -0.035 5.21 -0.000546602 -0.000826788 -0.012056065 0.011229659 0.32120606 3.193 -0.574025412 2.38279258686751 -0.0040290812552741
0 5.45 0.007901659 -0.005665738 -0.011534446 0.011738002 0.498529376 3.3528 -0.5572242705 2.77681303233275 0.000476827242088973 -0.035 5.21 -0.000546602 -0.000826788 -0.012056065 0.011229659 0.32120606 3.193 -0.574025412 2.38279258686751 -0.0040290812552741 -0.121 4.81 -0.001583616 -0.002484473 -0.01599826 -0.006244318 6.458567204 3.193 -0.6114504438 2.4783208513993 0.0047128277984307
-0.035 5.21 -0.000546602 -0.000826788 -0.012056065 0.011229659 0.32120606 3.193 -0.574025412 2.38279258686751 -0.0040290812552741 -0.121 4.81 -0.001583616 -0.002484473 -0.01599826 -0.006244318 6.458567204 3.193 -0.6114504438 2.4783208513993 0.0047128277984307 0.113 4.43 -0.004874384 0.006688815 -0.009352634 -0.006080242 0.831393046 3.193 -0.65469930875 2.63844449913857 0.0017176623326404
-0.121 4.81 -0.001583616 -0.002484473 -0.01599826 -0.006244318 6.458567204 3.193 -0.6114504438 2.4783208513993 0.0047128277984307 0.113 4.43 -0.004874384 0.006688815 -0.009352634 -0.006080242 0.831393046 3.193 -0.65469930875 2.63844449913857 0.0017176623326404 0 4.03 -0.005251264 0.06855864 -0.004642842 -0.006321998 0.46542002 3.2498 -0.6655252376 2.38815241021952 0.0144720326085345
0.113 4.43 -0.004874384 0.006688815 -0.009352634 -0.006080242 0.831393046 3.193 -0.65469930875 2.63844449913857 0.0017176623326404 0 4.03 -0.005251264 0.06855864 -0.004642842 -0.006321998 0.46542002 3.2498 -0.6655252376 2.38815241021952 0.0144720326085345 -0.004 4.06 0.00703489 -0.0084959 0.01713725 0.019082312 -0.482807695 3.2498 -0.6583875715 2.59606587374199 0.0011202657219513
0 4.03 -0.005251264 0.06855864 -0.004642842 -0.006321998 0.46542002 3.2498 -0.6655252376 2.38815241021952 0.0144720326085345 -0.004 4.06 0.00703489 -0.0084959 0.01713725 0.019082312 -0.482807695 3.2498 -0.6583875715 2.59606587374199 0.0011202657219513 -0.126 3.98 0.008489522 -0.012684334 0.021720311 0.017527446 -0.867090839 3.2498 -0.67255163 2.8225608859705 0.0018304593461064
-0.004 4.06 0.00703489 -0.0084959 0.01713725 0.019082312 -0.482807695 3.2498 -0.6583875715 2.59606587374199 0.0011202657219513 -0.126 3.98 0.008489522 -0.012684334 0.021720311 0.017527446 -0.867090839 3.2498 -0.67255163 2.8225608859705 0.0018304593461064 0 3.73 0.007561467 0.000122734 -0.007445477 0.018402619 -6.924539373 3.1074 -0.732103694 2.91365029674557 0.000832766355620684
-0.126 3.98 0.008489522 -0.012684334 0.021720311 0.017527446 -0.867090839 3.2498 -0.67255163 2.8225608859705 0.0018304593461064 0 3.73 0.007561467 0.000122734 -0.007445477 0.018402619 -6.924539373 3.1074 -0.732103694 2.91365029674557 0.000832766355620684 0.148 3.82 0.003285691 0.018000535 -0.011012614 0.002617056 -0.385850197 3.1074 -0.826549476 2.62559672652876 0.0051638886353564
0 3.73 0.007561467 0.000122734 -0.007445477 0.018402619 -6.924539373 3.1074 -0.732103694 2.91365029674557 0.000832766355620684 0.148 3.82 0.003285691 0.018000535 -0.011012614 0.002617056 -0.385850197 3.1074 -0.826549476 2.62559672652876 0.0051638886353564 0 3.76 0.000511722 -0.015891864 -0.014434052 0.002697116 -0.644937666 3.1074 -0.89824593475 2.634138434106 0.002702922413694
0.148 3.82 0.003285691 0.018000535 -0.011012614 0.002617056 -0.385850197 3.1074 -0.826549476 2.62559672652876 0.0051638886353564 0 3.76 0.000511722 -0.015891864 -0.014434052 0.002697116 -0.644937666 3.1074 -0.89824593475 2.634138434106 0.002702922413694 -0.088 3.25 0.009164938 0.016470275 -0.015987551 0.002603204 -1.746283986 2.7909 -0.938276427 2.81127097933223 0.0033182200560175
0 3.76 0.000511722 -0.015891864 -0.014434052 0.002697116 -0.644937666 3.1074 -0.89824593475 2.634138434106 0.002702922413694 -0.088 3.25 0.009164938 0.016470275 -0.015987551 0.002603204 -1.746283986 2.7909 -0.938276427 2.81127097933223 0.0033182200560175 -0.003 3.3 -0.005607555 0.006914959 -0.004037147 0.010228454 -8.580636414 2.7909 -0.92066242 2.70946698745378 0.0024864660895524
-0.088 3.25 0.009164938 0.016470275 -0.015987551 0.002603204 -1.746283986 2.7909 -0.938276427 2.81127097933223 0.0033182200560175 -0.003 3.3 -0.005607555 0.006914959 -0.004037147 0.010228454 -8.580636414 2.7909 -0.92066242 2.70946698745378 0.0024864660895524 0 3.22 0.003293115 0.001315145 0.00188603 0.010124891 1.124015532 2.7909 -0.84644492425 2.52478115345005 0.0064877609311384
-0.003 3.3 -0.005607555 0.006914959 -0.004037147 0.010228454 -8.580636414 2.7909 -0.92066242 2.70946698745378 0.0024864660895524 0 3.22 0.003293115 0.001315145 0.00188603 0.010124891 1.124015532 2.7909 -0.84644492425 2.52478115345005 0.0064877609311384 -0.175 3.1 0.006728891 -0.014392893 0.022490801 0.009701632 0.508618317 2.7066 -0.723901756 2.69514937359461 0.0033570743565132
0 3.22 0.003293115 0.001315145 0.00188603 0.010124891 1.124015532 2.7909 -0.84644492425 2.52478115345005 0.0064877609311384 -0.175 3.1 0.006728891 -0.014392893 0.022490801 0.009701632 0.508618317 2.7066 -0.723901756 2.69514937359461 0.0033570743565132 -0.029 3.09 0.003785045 0.024757651 0.033642712 0.007912413 0.368470705 2.7066 -0.70659014425 2.67160280141672 0.0017040167391795
-0.175 3.1 0.006728891 -0.014392893 0.022490801 0.009701632 0.508618317 2.7066 -0.723901756 2.69514937359461 0.0033570743565132 -0.029 3.09 0.003785045 0.024757651 0.033642712 0.007912413 0.368470705 2.7066 -0.70659014425 2.67160280141672 0.0017040167391795 -0.237 2.92 0.001687496 0.029822357 0 0.007598022 0.260283455 2.7066 -0.83096441375 2.5945997793871 0.0065708574274649
-0.029 3.09 0.003785045 0.024757651 0.033642712 0.007912413 0.368470705 2.7066 -0.70659014425 2.67160280141672 0.0017040167391795 -0.237 2.92 0.001687496 0.029822357 0 0.007598022 0.260283455 2.7066 -0.83096441375 2.5945997793871 0.0065708574274649 0 3.02 0.003832542 -0.000941587 0.010253903 0.007791108 0.213176132 2.7802 -0.9425106982 2.70442862160349 -0.0014367677171702
